PRISM Time Series Data
Location:  Lat: 29.4793   Lon: -98.4325   Elev: 218m
"Climate variables: ppt,tmin,tmean,tmax,tdmean,vpdmin,vpdmax"
Spatial resolution: 4km
Period: 1981-01-01 - 2023-04-25
Dataset: AN81d
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: On
Time series generated: 2023-Apr-27
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C),tdmean (degrees C),vpdmin (hPa),vpdmax (hPa)
1999-06-06,0.00,23.6,28.7,33.9,21.2,2.30,30.93
1999-06-07,0.00,22.3,28.3,34.2,20.9,0.85,31.99
1999-06-08,0.00,22.5,27.9,33.4,20.8,1.45,28.94
1999-06-09,0.00,22.6,27.9,33.1,20.7,1.69,28.13
1999-06-10,0.00,22.6,28.1,33.5,20.7,1.54,30.96
1999-06-11,0.00,23.7,29.0,34.3,21.1,2.23,32.71
1999-06-12,0.00,24.5,29.7,34.9,21.5,2.42,33.53
1999-06-13,4.64,21.8,28.4,35.0,20.9,1.13,34.02
1999-06-14,3.01,21.4,26.5,31.6,20.5,0.73,23.01
1999-06-15,7.04,21.6,26.7,31.8,20.6,1.00,23.94
1999-06-16,14.27,21.1,25.3,29.6,21.0,0.28,17.24
1999-06-17,5.12,21.5,26.8,32.0,20.3,2.43,24.59
1999-06-18,0.00,21.5,26.2,30.8,20.0,2.41,21.50
1999-06-19,0.33,22.6,27.3,32.0,20.2,1.37,26.49
1999-06-20,3.03,23.2,27.7,32.2,22.2,0.58,22.75
1999-06-21,30.80,21.4,23.4,25.4,22.1,0.04,4.64
1999-06-22,28.54,21.4,23.7,26.1,22.3,0.00,6.10
1999-06-23,4.96,24.1,27.8,31.5,23.2,1.09,18.49
1999-06-24,0.00,24.5,28.8,33.0,22.7,1.96,25.58
1999-06-25,3.80,24.1,28.0,31.9,23.7,0.60,18.28
1999-06-26,0.00,23.1,27.8,32.6,23.4,0.88,20.77
1999-06-27,0.00,25.5,29.2,33.0,24.1,2.53,21.08
1999-06-28,0.00,25.6,29.4,33.2,24.0,3.06,21.82
1999-06-29,0.00,25.1,29.3,33.6,23.4,2.32,23.44
1999-06-30,0.00,24.3,28.3,32.2,22.9,2.79,20.21
1999-07-01,0.00,24.3,29.0,33.7,22.2,3.05,27.48
1999-07-02,0.00,24.6,29.1,33.5,22.8,2.78,25.44
1999-07-03,0.02,24.2,28.7,33.2,23.0,1.67,24.16
1999-07-04,9.43,23.6,28.1,32.6,22.9,1.10,21.46
1999-07-05,8.04,22.2,26.3,30.3,22.3,0.54,15.69
1999-07-06,0.00,22.3,27.1,31.9,21.8,0.31,23.70
1999-07-07,0.00,23.2,28.2,33.2,21.5,1.48,28.54
1999-07-08,0.00,22.9,27.9,32.9,21.7,2.21,25.06
1999-07-09,0.00,23.2,28.6,33.9,22.0,2.03,28.68
1999-07-10,0.00,23.6,28.5,33.4,21.9,1.40,27.94
1999-07-11,5.86,23.3,28.0,32.6,22.5,0.96,23.78
1999-07-12,8.01,21.3,26.3,31.3,22.1,0.36,19.97
1999-07-13,0.00,21.8,27.1,32.4,21.1,1.13,25.33
1999-07-14,0.00,22.6,27.9,33.2,21.3,1.47,27.97
1999-07-15,0.00,23.0,28.3,33.6,20.6,2.25,31.61
1999-07-16,0.00,22.9,28.4,33.9,20.1,1.46,34.01
1999-07-17,0.00,22.9,28.3,33.8,21.5,1.06,29.90
1999-07-18,6.56,21.7,25.9,30.0,22.1,0.48,17.08
1999-07-19,5.68,22.6,27.2,31.9,22.5,0.58,21.77
1999-07-20,0.00,22.7,27.6,32.4,22.0,0.64,23.28
1999-07-21,0.04,23.0,26.9,30.8,21.9,1.21,19.25
1999-07-22,1.40,22.8,27.3,31.9,22.0,1.03,20.87
1999-07-23,0.00,23.6,28.7,33.7,21.6,1.84,30.02
1999-07-24,0.00,21.6,28.2,34.8,20.0,1.50,36.82
1999-07-25,0.00,21.9,28.6,35.2,19.7,1.48,38.28
1999-07-26,0.00,22.7,28.4,34.2,21.4,1.23,32.25
1999-07-27,0.00,23.6,29.2,34.9,21.7,1.62,33.54
1999-07-28,0.00,23.8,29.6,35.4,22.3,1.42,33.48
1999-07-29,0.00,23.2,29.3,35.4,21.4,1.63,35.21
1999-07-30,0.00,22.9,29.8,36.8,20.9,1.30,42.38
1999-07-31,0.00,23.0,30.1,37.2,21.5,1.14,43.56
1999-08-01,0.00,24.2,30.6,37.1,21.5,2.43,42.46
1999-08-02,0.00,23.8,29.9,36.0,21.5,1.55,35.41
1999-08-03,0.00,24.2,30.1,36.1,20.2,3.00,39.42
1999-08-04,4.00,23.8,29.6,35.5,20.4,3.78,35.22
1999-08-05,0.00,22.9,29.6,36.3,21.2,2.09,37.91
1999-08-06,0.00,22.9,29.9,37.0,19.4,3.78,42.71
1999-08-07,0.00,23.5,30.0,36.4,19.5,2.54,40.60
1999-08-08,0.00,23.7,30.1,36.4,21.3,1.38,38.98
1999-08-09,0.00,24.0,30.2,36.4,21.0,1.98,37.90
1999-08-10,0.00,23.4,30.3,37.2,20.1,3.48,43.65
1999-08-11,0.00,24.5,31.2,37.8,20.6,3.23,46.10
1999-08-12,0.00,24.4,30.9,37.4,20.7,2.09,43.55
1999-08-13,0.00,23.8,30.9,37.9,20.7,2.87,45.16
1999-08-14,0.00,22.9,30.5,38.1,20.1,1.52,48.97
1999-08-15,0.00,23.4,31.1,38.9,17.4,2.94,55.29
1999-08-16,0.00,24.6,31.6,38.5,19.5,5.24,47.49
1999-08-17,0.73,23.1,30.2,37.3,18.9,2.75,45.70
1999-08-18,0.00,23.5,29.7,35.9,21.6,2.44,37.22
1999-08-19,0.00,23.5,29.6,35.7,19.9,2.81,37.55
1999-08-20,0.00,23.5,30.7,37.8,18.1,5.95,47.26
1999-08-21,0.00,22.8,31.1,39.5,18.3,5.67,53.28
1999-08-22,0.00,22.2,30.8,39.3,19.4,2.40,55.50
1999-08-23,3.01,24.1,28.5,32.8,21.5,2.75,25.96
1999-08-24,7.05,22.5,26.3,30.1,22.6,0.02,15.12
1999-08-25,0.00,23.7,28.3,32.8,22.6,0.26,25.83
1999-08-26,0.00,23.9,29.6,35.2,22.4,0.91,32.58
1999-08-27,0.00,24.5,30.0,35.4,22.0,2.24,33.63
1999-08-28,0.00,24.3,30.4,36.5,21.4,2.40,38.08
1999-08-29,0.00,24.2,30.4,36.7,20.5,3.45,40.21
1999-08-30,0.33,21.5,28.9,36.2,21.4,1.12,37.04
1999-08-31,0.00,22.4,29.5,36.6,18.5,3.71,43.22
1999-09-01,0.00,23.0,29.4,35.9,18.6,3.51,41.12
1999-09-02,0.00,23.1,28.8,34.6,19.9,2.76,34.30
1999-09-03,0.27,23.5,29.3,35.0,20.3,2.73,35.04
1999-09-04,0.00,24.2,29.8,35.3,21.2,2.31,36.98
1999-09-05,0.00,24.3,29.9,35.6,22.0,2.24,35.76
1999-09-06,0.00,21.6,28.6,35.6,21.2,1.21,35.25
1999-09-07,0.00,21.3,27.4,33.5,21.1,0.86,28.51
1999-09-08,0.00,21.8,27.6,33.4,21.1,1.00,27.95
1999-09-09,0.00,22.0,28.2,34.5,21.0,1.26,30.63
1999-09-10,0.43,21.8,29.0,36.1,19.6,2.90,39.10
1999-09-11,0.00,21.8,28.4,35.0,20.4,1.41,33.60
1999-09-12,0.00,23.1,28.8,34.6,20.2,1.58,35.41
1999-09-13,0.00,21.7,28.1,34.6,19.6,1.15,35.49
1999-09-14,0.00,21.2,27.0,32.7,18.8,2.19,30.02
1999-09-15,0.00,20.8,26.6,32.4,17.4,3.05,29.64
1999-09-16,0.00,21.1,27.2,33.3,15.2,5.73,35.39
1999-09-17,0.00,17.1,25.3,33.4,10.6,4.16,40.99
1999-09-18,0.00,17.1,25.3,33.5,14.5,2.86,37.82
1999-09-19,0.00,18.1,25.6,33.1,16.0,1.91,33.67
1999-09-20,0.00,18.6,26.6,34.6,14.8,3.06,40.64
1999-09-21,0.00,19.3,28.0,36.7,15.1,3.77,46.85
1999-09-22,0.00,18.4,24.1,29.7,10.7,8.07,27.58
1999-09-23,0.00,10.9,20.0,29.0,3.0,4.64,34.85
1999-09-24,0.00,11.3,21.0,30.6,7.0,3.26,35.86
1999-09-25,0.00,16.0,24.1,32.2,14.5,3.05,34.39
1999-09-26,0.00,21.7,26.7,31.8,19.9,2.14,24.33
1999-09-27,0.00,22.4,28.0,33.7,20.3,1.89,31.51
1999-09-28,0.00,22.1,28.2,34.3,19.5,1.02,35.32
1999-09-29,1.20,17.1,25.6,34.1,18.3,1.00,33.30
1999-09-30,0.00,12.5,19.0,25.4,6.0,5.46,23.55
1999-10-01,0.00,12.1,19.9,27.8,5.9,3.54,29.24
1999-10-02,0.00,12.7,21.4,30.1,11.9,1.49,30.93
1999-10-03,0.00,14.7,23.9,33.0,18.5,1.19,31.71
1999-10-04,0.00,19.3,26.3,33.2,19.9,1.53,28.84
1999-10-05,0.00,18.2,24.6,31.0,15.8,2.79,26.68
1999-10-06,0.00,17.0,24.3,31.5,14.0,3.70,30.11
1999-10-07,0.00,13.3,22.3,31.4,12.2,1.43,32.15
1999-10-08,0.00,13.3,22.3,31.3,12.3,1.61,34.84
1999-10-09,0.00,18.2,24.8,31.5,13.6,3.90,29.62
1999-10-10,0.00,17.4,24.0,30.6,12.2,5.45,31.14
1999-10-11,0.00,17.5,24.7,31.8,12.9,5.51,33.29
1999-10-12,0.00,17.9,24.9,31.8,14.2,4.89,31.51
1999-10-13,0.00,17.3,24.5,31.6,14.2,3.23,31.44
1999-10-14,0.00,17.3,24.7,32.2,14.7,2.85,32.79
1999-10-15,0.00,20.2,26.0,31.8,17.8,1.18,28.24
1999-10-16,0.00,21.6,26.7,31.8,18.8,2.00,27.86
1999-10-17,17.71,18.2,25.1,32.1,18.5,0.82,27.04
1999-10-18,4.70,9.6,13.6,17.6,9.7,1.09,4.97
1999-10-19,3.73,8.1,10.0,11.9,7.9,0.37,4.37
1999-10-20,0.00,6.0,12.2,18.5,5.7,1.04,12.31
1999-10-21,0.00,5.4,13.8,22.1,4.6,0.86,18.94
1999-10-22,0.00,6.4,15.6,24.9,5.3,1.30,23.65
1999-10-23,0.00,8.7,19.1,29.5,6.4,1.98,33.79
1999-10-24,0.00,9.7,18.4,27.2,4.1,4.11,28.44
1999-10-25,0.00,7.7,16.7,25.7,2.9,2.05,26.03
1999-10-26,0.00,7.6,17.2,26.7,8.2,1.03,25.09
1999-10-27,0.00,9.7,18.4,27.0,9.6,0.85,25.01
1999-10-28,0.00,10.5,18.9,27.3,12.9,0.84,22.79
1999-10-29,0.00,15.9,22.2,28.5,15.7,0.89,21.41
1999-10-30,0.06,17.9,23.5,29.1,17.5,1.25,21.43
1999-10-31,10.57,7.6,14.6,21.5,9.6,0.26,12.75
1999-11-01,0.00,9.0,15.5,22.0,7.4,1.57,17.40
1999-11-02,0.00,10.9,18.9,26.8,10.1,1.67,22.88
1999-11-03,0.00,2.4,10.7,18.9,-3.4,2.07,17.48
1999-11-04,0.00,3.3,12.2,21.2,0.6,1.17,19.44
1999-11-05,0.00,7.2,17.0,26.7,12.0,0.32,22.67
1999-11-06,0.00,13.1,20.6,28.0,15.1,0.00,21.44
1999-11-07,0.00,14.3,20.6,26.9,14.0,0.19,19.63
1999-11-08,0.00,9.3,17.9,26.5,9.1,0.47,24.66
1999-11-09,0.00,9.2,17.2,25.2,9.4,0.37,22.26
1999-11-10,0.00,10.1,18.3,26.5,12.3,0.21,21.02
1999-11-11,0.00,13.7,19.8,25.8,13.7,0.72,17.94
1999-11-12,0.00,13.8,20.9,28.0,12.8,2.34,23.00
1999-11-13,0.00,10.7,18.8,26.9,11.6,1.10,20.87
1999-11-14,0.00,9.3,18.6,27.8,8.6,1.36,26.78
1999-11-15,0.00,9.2,18.4,27.6,7.6,1.57,26.72
1999-11-16,0.00,9.8,19.1,28.3,7.4,2.58,28.24
1999-11-17,0.00,10.0,18.9,27.8,8.3,1.77,26.26
1999-11-18,0.00,11.5,18.4,25.4,13.3,0.22,16.74
1999-11-19,0.00,15.7,21.8,27.8,16.1,0.27,21.34
1999-11-20,0.00,13.5,19.8,26.1,12.2,2.52,16.78
1999-11-21,0.00,13.1,19.0,24.8,9.2,1.55,19.98
1999-11-22,0.00,17.9,22.2,26.5,16.9,1.05,15.93
1999-11-23,0.00,18.5,23.3,28.1,17.4,0.95,20.32
1999-11-24,0.00,9.1,16.9,24.6,3.3,3.26,24.73
1999-11-25,1.73,4.4,8.9,13.5,3.7,0.63,8.38
1999-11-26,0.00,0.7,8.5,16.3,-0.2,0.63,13.33
1999-11-27,0.00,0.2,10.7,21.3,0.9,0.74,18.74
1999-11-28,0.00,3.4,14.2,25.0,7.2,0.17,21.94
1999-11-29,0.00,7.3,16.5,25.7,10.5,0.01,19.17
1999-11-30,0.00,11.0,17.6,24.2,8.6,2.28,19.12
1999-12-01,0.00,7.0,13.8,20.5,5.3,0.89,14.37
1999-12-02,0.00,8.3,15.8,23.3,11.9,0.65,15.21
1999-12-03,0.00,11.5,18.6,25.7,14.4,0.04,18.04
1999-12-04,0.39,12.1,20.2,28.3,15.2,0.17,23.93
1999-12-05,0.00,4.0,14.4,24.8,0.8,1.60,27.47
1999-12-06,0.00,-2.4,7.3,17.0,-8.0,2.12,17.02
1999-12-07,0.00,-2.3,7.4,17.1,-7.1,1.77,15.87
1999-12-08,0.00,0.9,11.4,21.8,8.7,1.33,15.85
1999-12-09,1.14,16.1,21.2,26.4,17.0,1.00,16.64
1999-12-10,0.00,1.5,10.8,20.1,0.3,1.32,17.32
1999-12-11,0.00,1.3,10.2,19.1,2.3,0.94,16.40
1999-12-12,6.32,12.2,17.6,23.0,15.7,0.01,6.77
1999-12-13,0.00,2.0,8.4,14.9,5.7,1.04,4.97
1999-12-14,0.00,-0.6,8.7,18.1,-2.6,0.93,16.75
1999-12-15,0.00,-0.0,11.4,22.9,-2.7,1.46,22.10
1999-12-16,0.00,-1.2,7.2,15.6,-7.9,1.58,15.53
1999-12-17,0.00,-0.9,8.0,16.9,-7.4,1.59,16.30
1999-12-18,0.00,1.5,11.2,20.9,4.1,1.04,15.18
1999-12-19,0.00,0.9,9.6,18.3,1.9,0.53,13.24
1999-12-20,0.06,0.4,11.0,21.7,4.9,0.36,17.91
1999-12-21,2.35,3.7,6.0,8.3,2.2,1.10,3.67
1999-12-22,1.98,-0.5,3.9,8.3,0.3,0.04,4.82
1999-12-23,0.00,1.7,6.7,11.7,1.6,1.09,6.49
1999-12-24,0.12,7.1,10.5,13.9,1.4,2.55,9.77
1999-12-25,0.00,7.2,13.5,19.7,0.9,3.35,17.74
1999-12-26,0.00,7.4,12.1,16.9,0.3,3.36,13.07
1999-12-27,0.00,7.8,12.8,17.8,3.5,2.95,13.08
1999-12-28,0.00,5.5,13.9,22.3,4.1,2.91,16.93
1999-12-29,0.00,3.0,12.4,21.7,-1.6,2.01,21.14
1999-12-30,0.00,4.3,15.0,25.8,-0.4,2.39,27.65
1999-12-31,0.00,4.8,15.0,25.3,3.0,2.14,23.65
2000-01-01,0.00,5.6,14.9,24.2,-0.2,2.47,25.18
2000-01-02,0.00,8.8,17.1,25.5,14.4,0.54,15.71
2000-01-03,0.00,13.8,18.4,22.9,15.2,0.50,10.74
2000-01-04,0.00,5.3,14.6,23.8,-6.7,5.09,25.98
2000-01-05,0.00,-4.5,4.8,14.0,-10.5,1.56,13.80
2000-01-06,0.00,-4.3,6.0,16.3,-2.5,0.50,13.91
2000-01-07,2.73,2.3,11.9,21.4,9.9,0.11,13.02
2000-01-08,30.80,10.9,11.6,12.3,10.7,0.12,1.41
2000-01-09,0.00,4.2,11.7,19.2,7.4,0.44,11.53
2000-01-10,0.00,2.8,13.4,24.0,4.1,1.09,19.67
2000-01-11,0.00,4.0,15.3,26.6,-1.7,2.44,30.32
2000-01-12,0.00,6.1,15.3,24.5,13.0,0.00,14.89
2000-01-13,0.13,12.5,18.4,24.3,15.6,0.27,11.21
2000-01-14,0.00,12.0,17.8,23.5,4.5,1.30,20.39
2000-01-15,0.00,10.5,15.2,19.9,0.5,2.33,18.04
2000-01-16,0.00,9.9,16.8,23.8,12.1,0.65,15.15
2000-01-17,0.00,10.9,17.3,23.8,13.5,0.01,13.63
2000-01-18,0.00,12.0,18.5,25.1,13.7,0.08,16.04
2000-01-19,0.00,10.6,19.2,27.8,11.4,0.25,23.84
2000-01-20,0.00,10.2,19.7,29.2,8.8,1.32,28.51
2000-01-21,0.00,6.7,12.9,19.2,-3.3,4.68,18.27
2000-01-22,0.00,8.2,13.9,19.6,9.5,0.54,9.55
2000-01-23,0.00,11.7,17.1,22.5,13.2,0.22,10.67
2000-01-24,0.00,7.7,17.4,27.0,6.2,2.36,27.29
2000-01-25,0.00,5.1,11.6,18.1,0.5,1.93,14.92
2000-01-26,0.00,5.9,12.7,19.6,-1.0,3.21,14.86
2000-01-27,2.92,5.9,7.6,9.3,-0.0,0.74,7.02
2000-01-28,3.47,2.3,5.8,9.2,3.5,0.01,2.22
2000-01-29,0.00,0.3,2.3,4.3,-2.1,1.09,2.86
2000-01-30,0.00,-3.0,1.3,5.5,-3.2,0.41,4.05
2000-01-31,0.00,-2.6,3.2,9.0,-2.2,0.55,6.71
2000-02-01,0.00,6.4,9.0,11.6,3.5,1.95,5.82
2000-02-02,28.39,7.2,9.4,11.6,7.7,0.03,2.86
2000-02-03,0.44,6.2,9.1,11.9,5.5,0.07,5.79
2000-02-04,0.00,6.3,13.9,21.5,5.6,0.15,16.48
2000-02-05,0.00,1.5,9.6,17.7,-2.0,1.86,15.12
2000-02-06,0.00,0.8,7.5,14.2,-2.1,0.74,11.25
2000-02-07,0.00,1.4,10.3,19.2,9.7,0.37,9.03
2000-02-08,0.00,7.0,15.9,24.8,9.8,0.30,18.01
2000-02-09,0.00,6.5,15.4,24.3,6.1,0.28,22.70
2000-02-10,0.00,12.2,18.3,24.3,13.1,0.23,16.35
2000-02-11,0.00,12.8,19.9,27.1,13.5,0.53,19.83
2000-02-12,0.00,11.6,19.8,28.1,8.9,0.45,27.23
2000-02-13,0.14,12.8,16.4,20.0,10.9,0.53,10.25
2000-02-14,0.00,9.8,19.6,29.4,4.7,0.33,35.50
2000-02-15,0.00,8.8,18.4,28.0,8.1,1.24,26.47
2000-02-16,0.00,18.2,23.0,27.8,16.7,1.39,19.20
2000-02-17,0.00,19.3,22.7,26.0,18.0,0.65,14.13
2000-02-18,0.00,19.9,24.0,28.1,18.0,1.77,20.19
2000-02-19,0.00,9.3,18.8,28.2,10.3,2.45,22.71
2000-02-20,0.00,8.6,13.4,18.3,1.1,4.63,14.59
2000-02-21,0.00,11.9,15.4,18.9,6.1,2.09,12.52
2000-02-22,0.54,13.4,19.2,25.0,15.2,0.80,13.17
2000-02-23,23.04,14.8,19.7,24.5,16.2,0.36,11.63
2000-02-24,0.00,13.8,20.2,26.6,12.8,0.50,25.18
2000-02-25,0.00,18.6,22.7,26.9,16.3,1.25,17.97
2000-02-26,1.49,13.3,20.6,27.9,17.1,1.92,18.93
2000-02-27,0.00,5.3,14.4,23.5,-0.7,2.12,24.66
2000-02-28,0.00,4.8,13.9,22.9,0.1,2.06,23.10
2000-02-29,0.00,5.6,15.0,24.4,11.8,1.20,17.63
2000-03-01,0.14,18.2,21.9,25.6,16.9,0.27,13.35
2000-03-02,0.00,18.7,22.6,26.4,17.7,0.53,14.18
2000-03-03,0.00,16.3,22.6,28.9,16.8,0.39,21.74
2000-03-04,0.00,7.0,15.5,24.0,3.6,1.88,22.44
2000-03-05,0.00,7.2,14.5,21.9,3.4,3.07,19.09
2000-03-06,0.00,13.1,17.5,21.9,14.0,0.77,10.35
2000-03-07,0.00,18.1,22.0,25.9,17.5,0.74,14.98
2000-03-08,0.30,17.5,22.7,27.8,17.4,1.40,17.62
2000-03-09,0.00,16.9,21.8,26.8,8.1,2.51,27.65
2000-03-10,0.00,19.2,24.1,29.0,17.0,1.52,24.37
2000-03-11,0.00,8.4,17.4,26.3,14.4,1.61,11.44
2000-03-12,0.00,2.2,10.3,18.5,-0.0,1.23,15.26
2000-03-13,0.00,3.6,11.9,20.2,3.5,0.87,16.99
2000-03-14,0.41,10.8,16.9,22.9,11.8,0.73,14.64
2000-03-15,8.10,11.4,14.5,17.5,13.6,0.06,3.95
2000-03-16,0.00,10.9,17.7,24.5,12.8,0.08,16.49
2000-03-17,7.63,5.6,17.5,29.3,9.9,0.09,24.86
2000-03-18,0.64,5.4,8.1,10.8,5.6,0.76,3.79
2000-03-19,0.59,10.4,16.5,22.6,11.3,0.23,10.63
2000-03-20,0.00,5.1,13.7,22.4,0.5,1.31,22.07
2000-03-21,1.35,5.6,14.9,24.3,11.5,0.25,17.99
2000-03-22,2.71,18.2,22.8,27.3,19.6,0.01,13.15
2000-03-23,0.00,19.4,23.3,27.3,18.9,1.40,14.51
2000-03-24,1.23,16.5,20.7,24.8,16.2,0.07,16.36
2000-03-25,0.00,18.1,23.5,28.9,18.5,0.30,18.65
2000-03-26,0.00,18.3,23.3,28.3,18.2,0.91,19.27
2000-03-27,0.00,18.1,23.8,29.4,18.8,0.41,19.46
2000-03-28,0.00,17.6,23.4,29.2,16.1,0.52,23.89
2000-03-29,3.06,20.1,25.9,31.6,19.1,1.42,24.91
2000-03-30,0.00,13.6,23.7,33.8,8.9,2.82,46.17
2000-03-31,0.00,12.4,19.4,26.4,9.7,2.19,23.32
2000-04-01,0.92,13.1,18.1,23.1,14.8,0.90,10.83
2000-04-02,9.56,14.2,18.4,22.5,17.3,0.12,4.68
2000-04-03,17.48,12.7,14.6,16.5,13.1,0.11,4.38
2000-04-04,0.00,5.5,14.2,22.9,6.7,0.73,15.83
2000-04-05,0.00,6.1,13.8,21.4,3.1,2.11,18.30
2000-04-06,0.00,8.8,17.4,26.0,8.9,1.12,22.85
2000-04-07,0.00,12.5,20.7,28.8,15.6,0.06,23.09
2000-04-08,0.00,15.0,23.0,31.1,12.3,2.22,25.36
2000-04-09,0.00,6.3,14.2,22.1,-1.8,3.41,21.93
2000-04-10,0.00,7.4,15.9,24.4,9.2,2.23,19.58
2000-04-11,0.00,16.7,20.3,24.0,17.4,1.75,9.99
2000-04-12,11.63,15.1,21.1,27.1,18.1,0.48,14.19
2000-04-13,0.44,13.6,17.3,20.9,13.9,0.47,8.20
2000-04-14,0.00,13.6,19.0,24.3,13.3,0.24,15.69
2000-04-15,0.00,15.9,20.4,24.8,15.7,0.38,12.53
2000-04-16,0.00,16.8,21.9,27.1,18.1,0.28,14.96
2000-04-17,0.00,18.6,24.0,29.5,18.6,0.42,20.23
2000-04-18,0.00,19.2,23.7,28.2,18.8,0.88,15.76
2000-04-19,0.00,20.1,23.8,27.6,19.9,1.20,13.64
2000-04-20,0.00,20.5,25.9,31.3,20.0,1.08,23.71
2000-04-21,0.00,11.5,20.7,29.8,7.2,2.92,33.66
2000-04-22,0.00,11.9,20.4,28.9,8.3,2.95,28.76
2000-04-23,0.00,13.8,21.5,29.1,14.7,2.33,26.29
2000-04-24,0.00,16.6,26.4,36.1,9.4,2.21,52.95
2000-04-25,0.00,16.3,24.3,32.3,11.8,3.93,36.21
2000-04-26,0.00,16.0,23.1,30.1,12.6,2.16,29.47
2000-04-27,0.00,16.6,23.9,31.3,14.9,1.18,30.90
2000-04-28,0.00,18.4,25.2,32.1,17.4,1.63,30.94
2000-04-29,0.00,19.6,24.7,29.8,17.9,1.03,21.97
2000-04-30,0.00,20.9,26.1,31.3,19.8,1.67,23.62
2000-05-01,30.28,16.0,22.7,29.5,19.4,0.01,17.62
2000-05-02,9.66,16.2,19.8,23.4,16.7,0.13,9.19
2000-05-03,3.40,15.1,19.4,23.8,15.9,0.04,11.72
2000-05-04,0.00,17.1,22.7,28.4,18.7,0.26,17.62
2000-05-05,3.15,21.0,25.5,30.1,20.6,1.11,18.37
2000-05-06,0.00,21.9,26.0,30.1,21.0,1.51,17.62
2000-05-07,0.00,21.6,26.6,31.6,20.7,1.22,23.63
2000-05-08,0.00,21.5,26.5,31.6,20.8,1.34,21.35
2000-05-09,0.00,21.8,26.9,32.0,20.6,1.42,25.50
2000-05-10,0.00,22.4,25.5,28.7,21.9,1.65,12.48
2000-05-11,0.00,23.1,27.3,31.6,21.4,2.38,22.74
2000-05-12,0.00,23.7,28.5,33.3,22.4,2.59,25.42
2000-05-13,16.26,18.8,26.0,33.2,21.0,1.05,23.45
2000-05-14,0.00,18.5,23.2,27.9,12.5,4.75,22.81
2000-05-15,0.00,17.6,22.1,26.7,13.9,2.84,18.26
2000-05-16,0.00,19.6,24.9,30.1,19.8,1.35,19.88
2000-05-17,0.00,21.4,27.0,32.6,19.7,2.46,28.91
2000-05-18,0.00,22.2,27.2,32.2,19.9,3.91,27.78
2000-05-19,0.00,23.8,27.8,31.8,21.5,3.50,22.37
2000-05-20,30.19,17.5,24.7,31.9,19.1,0.18,22.63
2000-05-21,0.00,18.1,21.4,24.7,18.3,0.75,9.26
2000-05-22,0.00,20.3,25.7,31.1,19.7,1.39,22.88
2000-05-23,0.00,21.3,26.7,32.1,19.1,1.06,28.26
2000-05-24,0.00,21.4,27.5,33.6,21.1,1.02,29.10
2000-05-25,0.00,23.2,28.9,34.6,22.8,2.31,28.08
2000-05-26,0.00,24.9,29.0,33.2,22.9,3.09,23.62
2000-05-27,0.00,25.6,29.0,32.4,23.0,4.69,20.69
2000-05-28,7.42,19.4,25.9,32.5,21.2,1.16,21.57
2000-05-29,0.00,20.6,25.4,30.2,20.7,0.32,19.33
2000-05-30,0.00,22.5,27.8,33.1,21.6,1.27,27.32
2000-05-31,0.00,22.7,28.0,33.3,20.2,1.65,30.36
2000-06-01,0.00,22.6,27.9,33.2,20.0,1.95,30.78
2000-06-02,0.00,22.9,28.2,33.6,20.4,1.91,31.29
2000-06-03,0.00,23.3,28.4,33.6,21.4,2.32,29.15
2000-06-04,0.00,23.3,28.1,32.9,21.9,1.96,25.00
2000-06-05,24.61,21.2,26.5,31.9,21.0,0.66,21.94
2000-06-06,0.73,19.7,24.6,29.6,19.0,2.13,19.64
2000-06-07,0.00,19.5,25.4,31.4,14.8,4.36,32.11
2000-06-08,0.00,18.4,24.3,30.2,15.3,3.34,27.27
2000-06-09,6.25,20.3,25.2,30.1,21.1,0.56,17.61
2000-06-10,62.46,21.6,24.7,27.9,22.6,0.00,9.55
2000-06-11,35.11,22.3,25.6,28.9,22.1,0.34,12.94
2000-06-12,11.05,22.9,26.5,30.1,22.3,0.34,16.89
2000-06-13,13.42,22.7,26.1,29.6,22.3,1.03,13.86
2000-06-14,0.45,23.5,27.3,31.1,21.5,1.94,20.51
2000-06-15,0.00,23.9,27.4,30.9,22.1,1.92,18.65
2000-06-16,1.13,23.6,27.7,31.8,22.2,2.26,20.88
2000-06-17,0.94,24.0,28.2,32.5,22.5,1.05,22.04
2000-06-18,0.00,24.3,28.5,32.7,22.9,0.82,22.43
2000-06-19,18.81,22.4,26.8,31.2,22.6,0.17,19.23
2000-06-20,0.00,24.7,28.4,32.1,22.5,1.71,21.71
2000-06-21,0.00,23.4,27.9,32.5,22.6,1.86,22.08
2000-06-22,0.00,23.6,28.1,32.5,22.0,1.82,24.16
2000-06-23,0.00,23.9,28.3,32.7,21.9,2.01,26.02
2000-06-24,0.00,21.3,27.6,33.9,20.0,1.34,32.60
2000-06-25,0.00,23.6,28.6,33.5,20.8,2.68,31.10
2000-06-26,0.00,23.7,28.5,33.2,21.0,2.42,27.27
2000-06-27,0.00,23.2,28.1,33.0,21.4,1.23,27.02
2000-06-28,0.00,22.4,28.1,33.7,21.0,1.34,30.43
2000-06-29,0.00,22.1,27.9,33.7,20.3,1.66,31.41
